directory,avg_psnr,avg_ssim,avg_tv,avg_brisque,avg_clip_iqa,size_mb,duration_s,bitrate_kbps
/home/tpei0009/MMNet/samm/025/025_5_1,40.06532097415471,0.9219573797705776,18.72440145453628,9.190174959143814,0.5613154002598354,29.052318572998047,3.92,62170.538775510206
/home/tpei0009/MMNet/samm/025/025_6_1,40.12467352797841,0.9222311552251018,18.786195602416992,9.041195475260416,0.5626839248339335,22.250061988830566,3.0,62215.68266666667
/home/tpei0009/MMNet/samm/026/026_1_1,38.63144123994743,0.9082235674638468,24.055723742434854,6.014025236430921,0.5396400372448721,24.083324432373047,3.04,66455.77894736842
/home/tpei0009/MMNet/samm/026/026_1_2,39.14709055038288,0.9123631466071748,24.164898861413715,6.418654167789152,0.5106543552601475,27.581682205200195,3.48,66486.18390804598
/home/tpei0009/MMNet/samm/026/026_2_1,39.2526754954033,0.9128973072242403,24.178910013455063,6.510265748892257,0.5122827620648626,21.222354888916016,2.68,66427.61791044775
/home/tpei0009/MMNet/samm/026/026_2_2,38.82620527365413,0.9109295626679315,24.045269210617263,5.925968318790584,0.5292462025369916,24.388543128967285,3.08,66424.00259740259
/home/tpei0009/MMNet/samm/026/026_2_3,38.963595826379894,0.9119830233189089,24.05248873746848,6.170828131180775,0.517450916238978,25.011733055114746,3.16,66396.71645569621
/home/tpei0009/MMNet/samm/026/026_2_4,39.07244739189176,0.9127523675452057,24.161932445707777,6.465963454473586,0.5150136670895985,26.618860244750977,3.36,66456.9
/home/tpei0009/MMNet/samm/026/026_3_3,39.12670695027442,0.9126848967284323,24.122649978188907,6.0572671329273895,0.5128844976425171,10.77700138092041,1.36,66473.55882352941
/home/tpei0009/MMNet/samm/026/026_3_4,39.126469148380004,0.9121741464418375,24.08413589606851,5.932045112221928,0.5193761087070077,18.671252250671387,2.36,66366.87118644068
/home/tpei0009/MMNet/samm/026/026_5_1,39.053921159363426,0.9122472082185017,23.871086455680228,6.484613367029138,0.5444915971240482,23.381685256958008,2.96,66263.44324324325
/home/tpei0009/MMNet/samm/026/026_6_1,39.25304543641458,0.913073651626861,24.00991454022996,6.9762443380152925,0.5061137536738781,29.72245502471924,3.76,66311.17659574469
/home/tpei0009/MMNet/samm/026/026_7_1,39.16535301577393,0.9126911983059794,23.963546466827392,6.770650024414063,0.527897022664547,31.660526275634766,4.0,66396.936
/home/tpei0009/MMNet/samm/026/026_7_2,39.184814665014535,0.9127493333319446,23.878569853933232,6.4951220060649675,0.5215321045957113,24.029601097106934,3.04,66307.53421052631
/home/tpei0009/MMNet/samm/026/026_7_3,39.1132897372012,0.9129199587816245,23.98370196693822,7.338397538034539,0.5093665555903786,30.05801486968994,3.8,66353.92210526316
/home/tpei0009/MMNet/samm/028/028_4_1,38.853881513761344,0.9074173635671219,24.630179464817047,8.009437561035156,0.5286041903309524,20.409626960754395,2.56,66878.265625
/home/tpei0009/MMNet/samm/028/028_4_3,38.78199078701836,0.9079807035365387,24.66579712761773,8.137152777777779,0.5064177608324422,22.938658714294434,2.88,66813.6861111111
/home/tpei0009/MMNet/samm/028/028_4_4,38.921008712049726,0.9085087911832322,24.782590158869713,8.188982674245084,0.5220854633979584,28.386752128601074,3.56,66889.1393258427
/home/tpei0009/MMNet/samm/030/030_1_1,40.59552300335478,0.9399396434933145,32.383807391655154,9.173020525676447,0.5318362298535138,22.927125930786133,3.28,58636.18048780488
/home/tpei0009/MMNet/samm/030/030_1_2,40.35287458231106,0.9381475463832858,32.392948779431016,9.176136729481456,0.5322883564692277,25.643136978149414,3.64,59096.21538461538
/home/tpei0009/MMNet/samm/030/030_5_1,40.37991258710541,0.9365560689066669,32.407269042215226,7.602988160686729,0.49389009343253243,23.14628791809082,3.24,59927.511111111104
/home/tpei0009/MMNet/samm/031/031_3_1,42.16957411689566,0.9556770953994215,22.262631927217758,37.98804037911551,0.43016594648361206,10.97708511352539,2.24,41108.24285714285
/home/tpei0009/MMNet/samm/032/032_3_1,38.73753165734363,0.9059083723653201,25.857392298380535,15.016416829427083,0.39912086526552837,23.877894401550293,3.0,66767.432
/home/tpei0009/MMNet/samm/032/032_3_2,38.71450881375857,0.9059154136804647,25.878427435712116,14.813103652581937,0.41093139532135753,26.11587429046631,3.28,66791.41219512196
/home/tpei0009/MMNet/samm/032/032_3_3,38.872709524964044,0.9060587249310234,25.837291929456924,14.771883138020833,0.4174247582753499,14.336590766906738,1.8,66813.35555555555
/home/tpei0009/MMNet/samm/032/032_4_1,38.77458439761068,0.9041320168002396,25.868204821073093,15.493163123497595,0.4087382192795093,20.81013774871826,2.6,67141.5723076923
/home/tpei0009/MMNet/samm/032/032_4_2,38.671344254078704,0.9038909453204822,25.94825341966417,15.413587782118055,0.408690445125103,23.081833839416504,2.88,67230.7138888889
/home/tpei0009/MMNet/samm/032/032_6_1,38.860469717461186,0.904626013392861,25.83865353266398,15.005934651692709,0.3953710859020551,19.123812675476074,2.4,66842.57
/home/tpei0009/MMNet/samm/033/033_1_3,39.95796285750076,0.9222116994454174,24.84133000643748,1.687869665757665,0.6648276796880758,16.253987312316895,2.12,64315.24905660377
/home/tpei0009/MMNet/samm/033/033_1_4,39.872479878522114,0.9217974849890758,24.72780083918917,1.7589978204257246,0.6744348510451939,21.14777946472168,2.76,64275.518840579716
/home/tpei0009/MMNet/samm/033/033_1_5,39.857738720205546,0.9221574669834534,24.823061640122358,1.9112204159007353,0.6766305131070754,26.061447143554688,3.4,64299.78352941176
/home/tpei0009/MMNet/samm/033/033_2_1,40.0027831676775,0.9222878733328858,24.917549016999036,2.5366791515815548,0.6771700789288777,25.204814910888672,3.28,64461.375609756105
/home/tpei0009/MMNet/samm/033/033_2_2,40.036554958876664,0.9224469995250517,24.76846299990259,2.765649660669192,0.6603077601904821,30.36634349822998,3.96,64326.09898989899
/home/tpei0009/MMNet/samm/034/034_3_1,39.39436460521487,0.9170523662857498,28.33864158458924,2.2515759414501404,0.519135347577963,28.850136756896973,3.56,67981.03595505617
